rule_id,antecedents,consequents,combined
1497,"prepositions, nouns","subject_verb_agreement, passives","prepositions, nouns,subject_verb_agreement, passives"
1498,subject_verb_agreement,"passives, nouns, prepositions","subject_verb_agreement,passives, nouns, prepositions"
1499,passives,"subject_verb_agreement, prepositions, nouns","passives,subject_verb_agreement, prepositions, nouns"
1500,nouns,"subject_verb_agreement, passives, prepositions","nouns,subject_verb_agreement, passives, prepositions"
1501,prepositions,"subject_verb_agreement, passives, nouns","prepositions,subject_verb_agreement, passives, nouns"
1502,"main_verbs, subject_verb_agreement, prepositions",tense,"main_verbs, subject_verb_agreement, prepositions,tense"
1503,"main_verbs, subject_verb_agreement, tense",prepositions,"main_verbs, subject_verb_agreement, tense,prepositions"
1504,"main_verbs, prepositions, tense",subject_verb_agreement,"main_verbs, prepositions, tense,subject_verb_agreement"
1505,"tense, subject_verb_agreement, prepositions",main_verbs,"tense, subject_verb_agreement, prepositions,main_verbs"
1506,"main_verbs, subject_verb_agreement","tense, prepositions","main_verbs, subject_verb_agreement,tense, prepositions"
1507,"main_verbs, prepositions","tense, subject_verb_agreement","main_verbs, prepositions,tense, subject_verb_agreement"
1508,"main_verbs, tense","subject_verb_agreement, prepositions","main_verbs, tense,subject_verb_agreement, prepositions"
1509,"subject_verb_agreement, prepositions","main_verbs, tense","subject_verb_agreement, prepositions,main_verbs, tense"
1510,"tense, subject_verb_agreement","main_verbs, prepositions","tense, subject_verb_agreement,main_verbs, prepositions"
1511,"tense, prepositions","main_verbs, subject_verb_agreement","tense, prepositions,main_verbs, subject_verb_agreement"
1512,main_verbs,"tense, subject_verb_agreement, prepositions","main_verbs,tense, subject_verb_agreement, prepositions"
1513,subject_verb_agreement,"main_verbs, prepositions, tense","subject_verb_agreement,main_verbs, prepositions, tense"
1514,prepositions,"main_verbs, subject_verb_agreement, tense","prepositions,main_verbs, subject_verb_agreement, tense"
1515,tense,"main_verbs, subject_verb_agreement, prepositions","tense,main_verbs, subject_verb_agreement, prepositions"
1516,"main_verbs, subject_verb_agreement, passives",tense,"main_verbs, subject_verb_agreement, passives,tense"
1517,"main_verbs, subject_verb_agreement, tense",passives,"main_verbs, subject_verb_agreement, tense,passives"
1518,"main_verbs, passives, tense",subject_verb_agreement,"main_verbs, passives, tense,subject_verb_agreement"
1519,"tense, subject_verb_agreement, passives",main_verbs,"tense, subject_verb_agreement, passives,main_verbs"
1520,"main_verbs, subject_verb_agreement","tense, passives","main_verbs, subject_verb_agreement,tense, passives"
1521,"main_verbs, passives","tense, subject_verb_agreement","main_verbs, passives,tense, subject_verb_agreement"
1522,"main_verbs, tense","subject_verb_agreement, passives","main_verbs, tense,subject_verb_agreement, passives"
1523,"subject_verb_agreement, passives","main_verbs, tense","subject_verb_agreement, passives,main_verbs, tense"
1524,"tense, subject_verb_agreement","main_verbs, passives","tense, subject_verb_agreement,main_verbs, passives"
1525,"tense, passives","main_verbs, subject_verb_agreement","tense, passives,main_verbs, subject_verb_agreement"
1526,main_verbs,"tense, subject_verb_agreement, passives","main_verbs,tense, subject_verb_agreement, passives"
1527,subject_verb_agreement,"main_verbs, passives, tense","subject_verb_agreement,main_verbs, passives, tense"
1528,passives,"main_verbs, subject_verb_agreement, tense","passives,main_verbs, subject_verb_agreement, tense"
1529,tense,"main_verbs, subject_verb_agreement, passives","tense,main_verbs, subject_verb_agreement, passives"
1530,"main_verbs, passives, tense",prepositions,"main_verbs, passives, tense,prepositions"
1531,"main_verbs, passives, prepositions",tense,"main_verbs, passives, prepositions,tense"
1532,"main_verbs, prepositions, tense",passives,"main_verbs, prepositions, tense,passives"
1533,"tense, passives, prepositions",main_verbs,"tense, passives, prepositions,main_verbs"
1534,"main_verbs, passives","tense, prepositions","main_verbs, passives,tense, prepositions"
1535,"main_verbs, tense","passives, prepositions","main_verbs, tense,passives, prepositions"
1536,"main_verbs, prepositions","tense, passives","main_verbs, prepositions,tense, passives"
1537,"tense, passives","main_verbs, prepositions","tense, passives,main_verbs, prepositions"
1538,"passives, prepositions","main_verbs, tense","passives, prepositions,main_verbs, tense"
1539,"tense, prepositions","main_verbs, passives","tense, prepositions,main_verbs, passives"
1540,main_verbs,"tense, passives, prepositions","main_verbs,tense, passives, prepositions"
1541,passives,"main_verbs, prepositions, tense","passives,main_verbs, prepositions, tense"
1542,tense,"main_verbs, passives, prepositions","tense,main_verbs, passives, prepositions"
1543,prepositions,"main_verbs, passives, tense","prepositions,main_verbs, passives, tense"
1544,"tense, subject_verb_agreement, passives",prepositions,"tense, subject_verb_agreement, passives,prepositions"
1545,"tense, subject_verb_agreement, prepositions",passives,"tense, subject_verb_agreement, prepositions,passives"
1546,"tense, passives, prepositions",subject_verb_agreement,"tense, passives, prepositions,subject_verb_agreement"
1547,"subject_verb_agreement, passives, prepositions",tense,"subject_verb_agreement, passives, prepositions,tense"
1548,"tense, subject_verb_agreement","passives, prepositions","tense, subject_verb_agreement,passives, prepositions"
1549,"tense, passives","subject_verb_agreement, prepositions","tense, passives,subject_verb_agreement, prepositions"
1550,"tense, prepositions","subject_verb_agreement, passives","tense, prepositions,subject_verb_agreement, passives"
1551,"subject_verb_agreement, passives","tense, prepositions","subject_verb_agreement, passives,tense, prepositions"
1552,"subject_verb_agreement, prepositions","tense, passives","subject_verb_agreement, prepositions,tense, passives"
1553,"passives, prepositions","tense, subject_verb_agreement","passives, prepositions,tense, subject_verb_agreement"
1554,tense,"subject_verb_agreement, passives, prepositions","tense,subject_verb_agreement, passives, prepositions"
1555,subject_verb_agreement,"tense, passives, prepositions","subject_verb_agreement,tense, passives, prepositions"
1556,passives,"tense, subject_verb_agreement, prepositions","passives,tense, subject_verb_agreement, prepositions"
1557,prepositions,"tense, subject_verb_agreement, passives","prepositions,tense, subject_verb_agreement, passives"
1558,"main_verbs, determiners, passives, nouns",conjunctions,"main_verbs, determiners, passives, nouns,conjunctions"
1559,"main_verbs, determiners, passives, conjunctions",nouns,"main_verbs, determiners, passives, conjunctions,nouns"
1560,"conjunctions, determiners, passives, nouns",main_verbs,"conjunctions, determiners, passives, nouns,main_verbs"
1561,"main_verbs, determiners, conjunctions, nouns",passives,"main_verbs, determiners, conjunctions, nouns,passives"
1562,"main_verbs, conjunctions, passives, nouns",determiners,"main_verbs, conjunctions, passives, nouns,determiners"
1563,"main_verbs, determiners, passives","conjunctions, nouns","main_verbs, determiners, passives,conjunctions, nouns"
1564,"determiners, passives, nouns","main_verbs, conjunctions","determiners, passives, nouns,main_verbs, conjunctions"
1565,"conjunctions, determiners, passives","main_verbs, nouns","conjunctions, determiners, passives,main_verbs, nouns"
1566,"main_verbs, determiners, nouns","conjunctions, passives","main_verbs, determiners, nouns,conjunctions, passives"
1567,"main_verbs, determiners, conjunctions","passives, nouns","main_verbs, determiners, conjunctions,passives, nouns"
1568,"determiners, conjunctions, nouns","main_verbs, passives","determiners, conjunctions, nouns,main_verbs, passives"
1569,"main_verbs, passives, nouns","determiners, conjunctions","main_verbs, passives, nouns,determiners, conjunctions"
1570,"main_verbs, conjunctions, passives","determiners, nouns","main_verbs, conjunctions, passives,determiners, nouns"
1571,"conjunctions, passives, nouns","main_verbs, determiners","conjunctions, passives, nouns,main_verbs, determiners"
1572,"main_verbs, conjunctions, nouns","determiners, passives","main_verbs, conjunctions, nouns,determiners, passives"
1573,"determiners, passives","main_verbs, conjunctions, nouns","determiners, passives,main_verbs, conjunctions, nouns"
1574,"main_verbs, determiners","conjunctions, passives, nouns","main_verbs, determiners,conjunctions, passives, nouns"
1575,"determiners, nouns","main_verbs, conjunctions, passives","determiners, nouns,main_verbs, conjunctions, passives"
1576,"determiners, conjunctions","main_verbs, passives, nouns","determiners, conjunctions,main_verbs, passives, nouns"
1577,"main_verbs, passives","determiners, conjunctions, nouns","main_verbs, passives,determiners, conjunctions, nouns"
1578,"passives, nouns","main_verbs, determiners, conjunctions","passives, nouns,main_verbs, determiners, conjunctions"
1579,"conjunctions, passives","main_verbs, determiners, nouns","conjunctions, passives,main_verbs, determiners, nouns"
1580,"main_verbs, nouns","conjunctions, determiners, passives","main_verbs, nouns,conjunctions, determiners, passives"
1581,"main_verbs, conjunctions","determiners, passives, nouns","main_verbs, conjunctions,determiners, passives, nouns"
1582,"conjunctions, nouns","main_verbs, determiners, passives","conjunctions, nouns,main_verbs, determiners, passives"
1583,determiners,"main_verbs, conjunctions, passives, nouns","determiners,main_verbs, conjunctions, passives, nouns"
1584,passives,"main_verbs, determiners, conjunctions, nouns","passives,main_verbs, determiners, conjunctions, nouns"
1585,main_verbs,"conjunctions, determiners, passives, nouns","main_verbs,conjunctions, determiners, passives, nouns"
1586,nouns,"main_verbs, determiners, passives, conjunctions","nouns,main_verbs, determiners, passives, conjunctions"
1587,conjunctions,"main_verbs, determiners, passives, nouns","conjunctions,main_verbs, determiners, passives, nouns"
1588,"tense, subject_verb_agreement, passives",nouns,"tense, subject_verb_agreement, passives,nouns"
1589,"tense, subject_verb_agreement, nouns",passives,"tense, subject_verb_agreement, nouns,passives"
1590,"tense, passives, nouns",subject_verb_agreement,"tense, passives, nouns,subject_verb_agreement"
1591,"subject_verb_agreement, passives, nouns",tense,"subject_verb_agreement, passives, nouns,tense"
1592,"tense, subject_verb_agreement","passives, nouns","tense, subject_verb_agreement,passives, nouns"
1593,"tense, passives","subject_verb_agreement, nouns","tense, passives,subject_verb_agreement, nouns"
1594,"tense, nouns","subject_verb_agreement, passives","tense, nouns,subject_verb_agreement, passives"
1595,"subject_verb_agreement, passives","tense, nouns","subject_verb_agreement, passives,tense, nouns"
1596,"subject_verb_agreement, nouns","tense, passives","subject_verb_agreement, nouns,tense, passives"
1597,"passives, nouns","tense, subject_verb_agreement","passives, nouns,tense, subject_verb_agreement"
1598,tense,"subject_verb_agreement, passives, nouns","tense,subject_verb_agreement, passives, nouns"
1599,subject_verb_agreement,"tense, passives, nouns","subject_verb_agreement,tense, passives, nouns"
1600,passives,"tense, subject_verb_agreement, nouns","passives,tense, subject_verb_agreement, nouns"
1601,nouns,"tense, subject_verb_agreement, passives","nouns,tense, subject_verb_agreement, passives"
1602,"passives, determiners, main_verbs, conjunctions",prepositions,"passives, determiners, main_verbs, conjunctions,prepositions"
1603,"passives, determiners, conjunctions, prepositions",main_verbs,"passives, determiners, conjunctions, prepositions,main_verbs"
1604,"main_verbs, determiners, conjunctions, prepositions",passives,"main_verbs, determiners, conjunctions, prepositions,passives"
1605,"main_verbs, determiners, passives, prepositions",conjunctions,"main_verbs, determiners, passives, prepositions,conjunctions"
1606,"main_verbs, passives, conjunctions, prepositions",determiners,"main_verbs, passives, conjunctions, prepositions,determiners"
1607,"passives, determiners, conjunctions","main_verbs, prepositions","passives, determiners, conjunctions,main_verbs, prepositions"
1608,"main_verbs, determiners, conjunctions","passives, prepositions","main_verbs, determiners, conjunctions,passives, prepositions"
1609,"determiners, conjunctions, prepositions","main_verbs, passives","determiners, conjunctions, prepositions,main_verbs, passives"
1610,"main_verbs, determiners, passives","conjunctions, prepositions","main_verbs, determiners, passives,conjunctions, prepositions"
1611,"determiners, passives, prepositions","main_verbs, conjunctions","determiners, passives, prepositions,main_verbs, conjunctions"
1612,"main_verbs, determiners, prepositions","passives, conjunctions","main_verbs, determiners, prepositions,passives, conjunctions"
1613,"main_verbs, passives, conjunctions","determiners, prepositions","main_verbs, passives, conjunctions,determiners, prepositions"
1614,"passives, conjunctions, prepositions","main_verbs, determiners","passives, conjunctions, prepositions,main_verbs, determiners"
1615,"main_verbs, conjunctions, prepositions","determiners, passives","main_verbs, conjunctions, prepositions,determiners, passives"
1616,"main_verbs, passives, prepositions","determiners, conjunctions","main_verbs, passives, prepositions,determiners, conjunctions"
1617,"determiners, conjunctions","main_verbs, passives, prepositions","determiners, conjunctions,main_verbs, passives, prepositions"
1618,"determiners, passives","main_verbs, conjunctions, prepositions","determiners, passives,main_verbs, conjunctions, prepositions"
1619,"main_verbs, determiners","passives, conjunctions, prepositions","main_verbs, determiners,passives, conjunctions, prepositions"
1620,"determiners, prepositions","main_verbs, passives, conjunctions","determiners, prepositions,main_verbs, passives, conjunctions"
1621,"passives, conjunctions","main_verbs, determiners, prepositions","passives, conjunctions,main_verbs, determiners, prepositions"
1622,"main_verbs, conjunctions","determiners, passives, prepositions","main_verbs, conjunctions,determiners, passives, prepositions"
1623,"conjunctions, prepositions","main_verbs, determiners, passives","conjunctions, prepositions,main_verbs, determiners, passives"
1624,"main_verbs, passives","determiners, conjunctions, prepositions","main_verbs, passives,determiners, conjunctions, prepositions"
1625,"passives, prepositions","main_verbs, determiners, conjunctions","passives, prepositions,main_verbs, determiners, conjunctions"
1626,"main_verbs, prepositions","passives, determiners, conjunctions","main_verbs, prepositions,passives, determiners, conjunctions"
1627,determiners,"main_verbs, passives, conjunctions, prepositions","determiners,main_verbs, passives, conjunctions, prepositions"
1628,conjunctions,"main_verbs, determiners, passives, prepositions","conjunctions,main_verbs, determiners, passives, prepositions"
1629,passives,"main_verbs, determiners, conjunctions, prepositions","passives,main_verbs, determiners, conjunctions, prepositions"
1630,main_verbs,"passives, determiners, conjunctions, prepositions","main_verbs,passives, determiners, conjunctions, prepositions"
1631,prepositions,"passives, determiners, main_verbs, conjunctions","prepositions,passives, determiners, main_verbs, conjunctions"
1632,"main_verbs, determiners, subject_verb_agreement, passives",conjunctions,"main_verbs, determiners, subject_verb_agreement, passives,conjunctions"
1633,"conjunctions, determiners, subject_verb_agreement, passives",main_verbs,"conjunctions, determiners, subject_verb_agreement, passives,main_verbs"
1634,"main_verbs, determiners, subject_verb_agreement, conjunctions",passives,"main_verbs, determiners, subject_verb_agreement, conjunctions,passives"
1635,"main_verbs, determiners, passives, conjunctions",subject_verb_agreement,"main_verbs, determiners, passives, conjunctions,subject_verb_agreement"
1636,"main_verbs, conjunctions, subject_verb_agreement, passives",determiners,"main_verbs, conjunctions, subject_verb_agreement, passives,determiners"
1637,"determiners, subject_verb_agreement, passives","main_verbs, conjunctions","determiners, subject_verb_agreement, passives,main_verbs, conjunctions"
1638,"main_verbs, determiners, subject_verb_agreement","conjunctions, passives","main_verbs, determiners, subject_verb_agreement,conjunctions, passives"
1639,"determiners, subject_verb_agreement, conjunctions","main_verbs, passives","determiners, subject_verb_agreement, conjunctions,main_verbs, passives"
1640,"main_verbs, determiners, passives","subject_verb_agreement, conjunctions","main_verbs, determiners, passives,subject_verb_agreement, conjunctions"
1641,"conjunctions, determiners, passives","main_verbs, subject_verb_agreement","conjunctions, determiners, passives,main_verbs, subject_verb_agreement"
1642,"main_verbs, determiners, conjunctions","subject_verb_agreement, passives","main_verbs, determiners, conjunctions,subject_verb_agreement, passives"
1643,"main_verbs, subject_verb_agreement, passives","determiners, conjunctions","main_verbs, subject_verb_agreement, passives,determiners, conjunctions"
1644,"conjunctions, subject_verb_agreement, passives","main_verbs, determiners","conjunctions, subject_verb_agreement, passives,main_verbs, determiners"
1645,"main_verbs, subject_verb_agreement, conjunctions","determiners, passives","main_verbs, subject_verb_agreement, conjunctions,determiners, passives"
1646,"main_verbs, conjunctions, passives","determiners, subject_verb_agreement","main_verbs, conjunctions, passives,determiners, subject_verb_agreement"
1647,"determiners, subject_verb_agreement","main_verbs, conjunctions, passives","determiners, subject_verb_agreement,main_verbs, conjunctions, passives"
1648,"determiners, passives","main_verbs, subject_verb_agreement, conjunctions","determiners, passives,main_verbs, subject_verb_agreement, conjunctions"
1649,"main_verbs, determiners","conjunctions, subject_verb_agreement, passives","main_verbs, determiners,conjunctions, subject_verb_agreement, passives"
1650,"determiners, conjunctions","main_verbs, subject_verb_agreement, passives","determiners, conjunctions,main_verbs, subject_verb_agreement, passives"
1651,"subject_verb_agreement, passives","main_verbs, determiners, conjunctions","subject_verb_agreement, passives,main_verbs, determiners, conjunctions"
1652,"main_verbs, subject_verb_agreement","conjunctions, determiners, passives","main_verbs, subject_verb_agreement,conjunctions, determiners, passives"
1653,"subject_verb_agreement, conjunctions","main_verbs, determiners, passives","subject_verb_agreement, conjunctions,main_verbs, determiners, passives"
1654,"main_verbs, passives","determiners, subject_verb_agreement, conjunctions","main_verbs, passives,determiners, subject_verb_agreement, conjunctions"
1655,"conjunctions, passives","main_verbs, determiners, subject_verb_agreement","conjunctions, passives,main_verbs, determiners, subject_verb_agreement"
1656,"main_verbs, conjunctions","determiners, subject_verb_agreement, passives","main_verbs, conjunctions,determiners, subject_verb_agreement, passives"
1657,determiners,"main_verbs, conjunctions, subject_verb_agreement, passives","determiners,main_verbs, conjunctions, subject_verb_agreement, passives"
1658,subject_verb_agreement,"main_verbs, determiners, passives, conjunctions","subject_verb_agreement,main_verbs, determiners, passives, conjunctions"
1659,passives,"main_verbs, determiners, subject_verb_agreement, conjunctions","passives,main_verbs, determiners, subject_verb_agreement, conjunctions"
1660,main_verbs,"conjunctions, determiners, subject_verb_agreement, passives","main_verbs,conjunctions, determiners, subject_verb_agreement, passives"
1661,conjunctions,"main_verbs, determiners, subject_verb_agreement, passives","conjunctions,main_verbs, determiners, subject_verb_agreement, passives"
1662,"main_verbs, determiners, passives, tense",conjunctions,"main_verbs, determiners, passives, tense,conjunctions"
1663,"main_verbs, determiners, passives, conjunctions",tense,"main_verbs, determiners, passives, conjunctions,tense"
1664,"tense, determiners, passives, conjunctions",main_verbs,"tense, determiners, passives, conjunctions,main_verbs"
1665,"main_verbs, determiners, conjunctions, tense",passives,"main_verbs, determiners, conjunctions, tense,passives"
1666,"main_verbs, conjunctions, passives, tense",determiners,"main_verbs, conjunctions, passives, tense,determiners"
1667,"main_verbs, determiners, passives","tense, conjunctions","main_verbs, determiners, passives,tense, conjunctions"
1668,"tense, determiners, passives","main_verbs, conjunctions","tense, determiners, passives,main_verbs, conjunctions"
1669,"conjunctions, determiners, passives","main_verbs, tense","conjunctions, determiners, passives,main_verbs, tense"
1670,"main_verbs, determiners, tense","conjunctions, passives","main_verbs, determiners, tense,conjunctions, passives"
1671,"main_verbs, determiners, conjunctions","tense, passives","main_verbs, determiners, conjunctions,tense, passives"
1672,"tense, determiners, conjunctions","main_verbs, passives","tense, determiners, conjunctions,main_verbs, passives"
1673,"main_verbs, passives, tense","determiners, conjunctions","main_verbs, passives, tense,determiners, conjunctions"
1674,"main_verbs, conjunctions, passives","tense, determiners","main_verbs, conjunctions, passives,tense, determiners"
1675,"tense, conjunctions, passives","main_verbs, determiners","tense, conjunctions, passives,main_verbs, determiners"
1676,"main_verbs, conjunctions, tense","determiners, passives","main_verbs, conjunctions, tense,determiners, passives"
1677,"determiners, passives","main_verbs, conjunctions, tense","determiners, passives,main_verbs, conjunctions, tense"
1678,"main_verbs, determiners","tense, conjunctions, passives","main_verbs, determiners,tense, conjunctions, passives"
1679,"tense, determiners","main_verbs, conjunctions, passives","tense, determiners,main_verbs, conjunctions, passives"
1680,"determiners, conjunctions","main_verbs, passives, tense","determiners, conjunctions,main_verbs, passives, tense"
1681,"main_verbs, passives","tense, determiners, conjunctions","main_verbs, passives,tense, determiners, conjunctions"
1682,"tense, passives","main_verbs, determiners, conjunctions","tense, passives,main_verbs, determiners, conjunctions"
1683,"conjunctions, passives","main_verbs, determiners, tense","conjunctions, passives,main_verbs, determiners, tense"
1684,"main_verbs, tense","conjunctions, determiners, passives","main_verbs, tense,conjunctions, determiners, passives"
1685,"main_verbs, conjunctions","tense, determiners, passives","main_verbs, conjunctions,tense, determiners, passives"
1686,"tense, conjunctions","main_verbs, determiners, passives","tense, conjunctions,main_verbs, determiners, passives"
1687,determiners,"main_verbs, conjunctions, passives, tense","determiners,main_verbs, conjunctions, passives, tense"
1688,passives,"main_verbs, determiners, conjunctions, tense","passives,main_verbs, determiners, conjunctions, tense"
1689,main_verbs,"tense, determiners, passives, conjunctions","main_verbs,tense, determiners, passives, conjunctions"
1690,tense,"main_verbs, determiners, passives, conjunctions","tense,main_verbs, determiners, passives, conjunctions"
1691,conjunctions,"main_verbs, determiners, passives, tense","conjunctions,main_verbs, determiners, passives, tense"
1692,"main_verbs, determiners, subject_verb_agreement, prepositions",conjunctions,"main_verbs, determiners, subject_verb_agreement, prepositions,conjunctions"
1693,"conjunctions, determiners, subject_verb_agreement, prepositions",main_verbs,"conjunctions, determiners, subject_verb_agreement, prepositions,main_verbs"
1694,"main_verbs, determiners, prepositions, conjunctions",subject_verb_agreement,"main_verbs, determiners, prepositions, conjunctions,subject_verb_agreement"
1695,"main_verbs, determiners, subject_verb_agreement, conjunctions",prepositions,"main_verbs, determiners, subject_verb_agreement, conjunctions,prepositions"
1696,"main_verbs, conjunctions, subject_verb_agreement, prepositions",determiners,"main_verbs, conjunctions, subject_verb_agreement, prepositions,determiners"
1697,"determiners, subject_verb_agreement, prepositions","main_verbs, conjunctions","determiners, subject_verb_agreement, prepositions,main_verbs, conjunctions"
1698,"main_verbs, determiners, prepositions","subject_verb_agreement, conjunctions","main_verbs, determiners, prepositions,subject_verb_agreement, conjunctions"
1699,"conjunctions, determiners, prepositions","main_verbs, subject_verb_agreement","conjunctions, determiners, prepositions,main_verbs, subject_verb_agreement"
1700,"main_verbs, determiners, subject_verb_agreement","conjunctions, prepositions","main_verbs, determiners, subject_verb_agreement,conjunctions, prepositions"
1701,"determiners, subject_verb_agreement, conjunctions","main_verbs, prepositions","determiners, subject_verb_agreement, conjunctions,main_verbs, prepositions"
1702,"main_verbs, determiners, conjunctions","subject_verb_agreement, prepositions","main_verbs, determiners, conjunctions,subject_verb_agreement, prepositions"
1703,"main_verbs, subject_verb_agreement, prepositions","determiners, conjunctions","main_verbs, subject_verb_agreement, prepositions,determiners, conjunctions"
1704,"conjunctions, subject_verb_agreement, prepositions","main_verbs, determiners","conjunctions, subject_verb_agreement, prepositions,main_verbs, determiners"
1705,"main_verbs, conjunctions, prepositions","determiners, subject_verb_agreement","main_verbs, conjunctions, prepositions,determiners, subject_verb_agreement"
1706,"main_verbs, subject_verb_agreement, conjunctions","determiners, prepositions","main_verbs, subject_verb_agreement, conjunctions,determiners, prepositions"
1707,"determiners, prepositions","main_verbs, subject_verb_agreement, conjunctions","determiners, prepositions,main_verbs, subject_verb_agreement, conjunctions"
1708,"determiners, subject_verb_agreement","main_verbs, conjunctions, prepositions","determiners, subject_verb_agreement,main_verbs, conjunctions, prepositions"
1709,"main_verbs, determiners","conjunctions, subject_verb_agreement, prepositions","main_verbs, determiners,conjunctions, subject_verb_agreement, prepositions"
1710,"determiners, conjunctions","main_verbs, subject_verb_agreement, prepositions","determiners, conjunctions,main_verbs, subject_verb_agreement, prepositions"
1711,"subject_verb_agreement, prepositions","main_verbs, determiners, conjunctions","subject_verb_agreement, prepositions,main_verbs, determiners, conjunctions"
1712,"main_verbs, prepositions","determiners, subject_verb_agreement, conjunctions","main_verbs, prepositions,determiners, subject_verb_agreement, conjunctions"
1713,"conjunctions, prepositions","main_verbs, determiners, subject_verb_agreement","conjunctions, prepositions,main_verbs, determiners, subject_verb_agreement"
1714,"main_verbs, subject_verb_agreement","conjunctions, determiners, prepositions","main_verbs, subject_verb_agreement,conjunctions, determiners, prepositions"
1715,"subject_verb_agreement, conjunctions","main_verbs, determiners, prepositions","subject_verb_agreement, conjunctions,main_verbs, determiners, prepositions"
1716,"main_verbs, conjunctions","determiners, subject_verb_agreement, prepositions","main_verbs, conjunctions,determiners, subject_verb_agreement, prepositions"
1717,determiners,"main_verbs, conjunctions, subject_verb_agreement, prepositions","determiners,main_verbs, conjunctions, subject_verb_agreement, prepositions"
1718,prepositions,"main_verbs, determiners, subject_verb_agreement, conjunctions","prepositions,main_verbs, determiners, subject_verb_agreement, conjunctions"
1719,subject_verb_agreement,"main_verbs, determiners, prepositions, conjunctions","subject_verb_agreement,main_verbs, determiners, prepositions, conjunctions"
1720,main_verbs,"conjunctions, determiners, subject_verb_agreement, prepositions","main_verbs,conjunctions, determiners, subject_verb_agreement, prepositions"
1721,conjunctions,"main_verbs, determiners, subject_verb_agreement, prepositions","conjunctions,main_verbs, determiners, subject_verb_agreement, prepositions"
1722,"main_verbs, determiners, subject_verb_agreement, tense",conjunctions,"main_verbs, determiners, subject_verb_agreement, tense,conjunctions"
1723,"main_verbs, determiners, subject_verb_agreement, conjunctions",tense,"main_verbs, determiners, subject_verb_agreement, conjunctions,tense"
1724,"tense, determiners, subject_verb_agreement, conjunctions",main_verbs,"tense, determiners, subject_verb_agreement, conjunctions,main_verbs"
1725,"main_verbs, determiners, conjunctions, tense",subject_verb_agreement,"main_verbs, determiners, conjunctions, tense,subject_verb_agreement"
1726,"main_verbs, subject_verb_agreement, conjunctions, tense",determiners,"main_verbs, subject_verb_agreement, conjunctions, tense,determiners"
1727,"main_verbs, determiners, subject_verb_agreement","tense, conjunctions","main_verbs, determiners, subject_verb_agreement,tense, conjunctions"
1728,"tense, determiners, subject_verb_agreement","main_verbs, conjunctions","tense, determiners, subject_verb_agreement,main_verbs, conjunctions"
1729,"determiners, subject_verb_agreement, conjunctions","main_verbs, tense","determiners, subject_verb_agreement, conjunctions,main_verbs, tense"
1730,"main_verbs, determiners, tense","subject_verb_agreement, conjunctions","main_verbs, determiners, tense,subject_verb_agreement, conjunctions"
1731,"main_verbs, determiners, conjunctions","tense, subject_verb_agreement","main_verbs, determiners, conjunctions,tense, subject_verb_agreement"
1732,"tense, determiners, conjunctions","main_verbs, subject_verb_agreement","tense, determiners, conjunctions,main_verbs, subject_verb_agreement"
1733,"main_verbs, subject_verb_agreement, tense","determiners, conjunctions","main_verbs, subject_verb_agreement, tense,determiners, conjunctions"
1734,"main_verbs, subject_verb_agreement, conjunctions","tense, determiners","main_verbs, subject_verb_agreement, conjunctions,tense, determiners"
1735,"tense, subject_verb_agreement, conjunctions","main_verbs, determiners","tense, subject_verb_agreement, conjunctions,main_verbs, determiners"
1736,"main_verbs, conjunctions, tense","determiners, subject_verb_agreement","main_verbs, conjunctions, tense,determiners, subject_verb_agreement"
1737,"determiners, subject_verb_agreement","main_verbs, conjunctions, tense","determiners, subject_verb_agreement,main_verbs, conjunctions, tense"
1738,"main_verbs, determiners","tense, subject_verb_agreement, conjunctions","main_verbs, determiners,tense, subject_verb_agreement, conjunctions"
1739,"tense, determiners","main_verbs, subject_verb_agreement, conjunctions","tense, determiners,main_verbs, subject_verb_agreement, conjunctions"
1740,"determiners, conjunctions","main_verbs, subject_verb_agreement, tense","determiners, conjunctions,main_verbs, subject_verb_agreement, tense"
1741,"main_verbs, subject_verb_agreement","tense, determiners, conjunctions","main_verbs, subject_verb_agreement,tense, determiners, conjunctions"
1742,"tense, subject_verb_agreement","main_verbs, determiners, conjunctions","tense, subject_verb_agreement,main_verbs, determiners, conjunctions"
1743,"subject_verb_agreement, conjunctions","main_verbs, determiners, tense","subject_verb_agreement, conjunctions,main_verbs, determiners, tense"
1744,"main_verbs, tense","determiners, subject_verb_agreement, conjunctions","main_verbs, tense,determiners, subject_verb_agreement, conjunctions"
1745,"main_verbs, conjunctions","tense, determiners, subject_verb_agreement","main_verbs, conjunctions,tense, determiners, subject_verb_agreement"
1746,"tense, conjunctions","main_verbs, determiners, subject_verb_agreement","tense, conjunctions,main_verbs, determiners, subject_verb_agreement"
1747,determiners,"main_verbs, subject_verb_agreement, conjunctions, tense","determiners,main_verbs, subject_verb_agreement, conjunctions, tense"
1748,subject_verb_agreement,"main_verbs, determiners, conjunctions, tense","subject_verb_agreement,main_verbs, determiners, conjunctions, tense"
1749,main_verbs,"tense, determiners, subject_verb_agreement, conjunctions","main_verbs,tense, determiners, subject_verb_agreement, conjunctions"
1750,tense,"main_verbs, determiners, subject_verb_agreement, conjunctions","tense,main_verbs, determiners, subject_verb_agreement, conjunctions"
1751,conjunctions,"main_verbs, determiners, subject_verb_agreement, tense","conjunctions,main_verbs, determiners, subject_verb_agreement, tense"
